식별번호,성별,나이,우편번호,가입기간,대출건수,문의건수,보유계좌수,연체금액,대출금액,예금잔액,적금잔액
50059748,2,37,03058,10,3,8,1,0,114,30,137
25929546,2,38,38622,11,3,8,1,49,193,45,130
54438592,2,64,38367,11,4,6,2,43,33,114,124
95729884,1,41,41423,10,3,8,4,49,134,41,140
29618554,1,60,01818,11,3,9,4,0,134,115,147
33719551,2,55,02800,11,4,9,7,103,150,79,286
18933921,2,68,10850,11,4,6,1,0,33,59,69
27630028,2,36,27833,10,3,6,1,23,33,74,84
65813827,2,56,03739,10,3,8,1,0,33,25,39
82397877,2,68,44452,11,4,12,4,0,133,25,228
30226895,1,54,11000,11,4,7,2,0,119,27,123
92392374,2,48,50939,11,4,11,2,85,106,30,206
69201376,2,31,01306,9,2,7,1,0,129,21,75
71369046,1,48,52696,11,4,10,1,47,138,21,276
16275973,2,63,33183,11,4,5,1,53,33,20,30
38245762,1,54,31198,11,4,8,6,0,530,109,226
69461322,1,73,02480,10,3,5,4,0,33,20,30
94693677,2,33,04088,15,7,10,1,0,676,26,95
12276424,2,38,17051,10,3,8,9,0,126,139,219
43287458,1,44,10108,10,3,10,2,53,271,30,292
25143982,2,61,37589,19,10,9,1,0,55,40,265
41424301,1,60,24006,11,3,6,4,0,33,26,36
99780628,1,76,10414,10,3,9,20,0,70,44,330
60634481,1,45,14727,18,8,11,1,125,176,77,313
27151251,2,62,58623,10,3,5,7,0,33,20,30
96724577,1,51,21652,12,4,9,4,0,590,62,263
91569344,2,41,59713,11,4,6,3,0,33,72,82
10995107,2,54,48815,13,6,9,1,0,579,126,234
10200446,2,31,10413,9,2,6,1,0,33,111,121
50435661,1,52,24014,10,3,8,4,49,182,52,278
68405132,1,44,12256,11,4,6,1,0,33,107,117
12630449,1,45,06278,10,3,11,4,47,446,35,302
78008105,1,43,31120,10,3,6,5,0,33,60,70
34650796,1,75,35255,10,3,5,6,0,33,20,30
10159779,1,26,14580,9,2,5,1,0,33,20,30
72216517,1,54,56162,10,3,10,2,0,110,26,255
51505716,2,49,11926,10,3,10,1,23,262,23,308
79294675,2,46,14912,17,8,9,1,0,301,33,72
50468444,2,43,21630,15,6,9,1,0,443,22,114
92994668,1,34,51176,13,6,12,1,73,141,25,117
50152352,2,53,58616,10,3,5,10,113,33,20,30
23685772,2,34,50629,9,2,9,1,0,326,26,106
13395116,1,61,12238,11,3,5,4,0,33,20,30
51806355,1,68,06180,10,3,8,3,0,323,35,214
78012599,2,47,52754,10,3,6,4,0,33,199,209
63349485,2,44,17051,14,6,8,1,71,218,26,83
94211964,2,39,04542,13,5,8,1,0,153,48,81
86548658,1,45,13606,11,4,11,3,71,242,70,250
37080495,2,32,38053,11,4,10,2,0,224,25,132
93049889,1,58,13229,10,3,9,1,0,254,24,245
28869585,2,63,05408,15,7,9,1,0,130,23,294
57344568,2,45,06512,13,5,8,2,0,362,29,246
51756631,2,56,47254,11,3,9,2,0,33,83,210
89629546,2,85,12667,9,2,5,1,0,33,20,30
23406004,2,39,41866,11,3,8,2,71,80,82,125
37635298,2,58,01171,11,3,8,1,0,258,45,243
72921511,1,34,05554,10,3,7,5,55,210,32,134
26557426,1,34,62012,11,3,11,1,0,209,24,120
11299665,1,49,55615,9,2,7,1,0,317,24,105
32959227,1,52,15382,10,3,7,12,0,33,54,193
37688925,1,37,03986,10,3,11,2,25,272,28,139
17827124,1,52,32916,10,3,9,5,0,134,73,203
45384451,2,56,11307,16,8,11,1,0,54,53,297
35379624,2,40,44488,13,6,6,2,0,33,32,42
87541141,2,28,05501,11,4,6,1,85,33,47,57
91940400,1,49,50801,11,3,9,1,0,466,77,222
41295809,2,49,25047,9,2,5,1,0,33,20,30
25917987,1,25,10821,15,8,8,1,0,231,50,77
16614684,2,33,22647,10,3,8,2,0,113,37,103
89247463,2,58,10214,11,3,6,1,35,33,181,191
68872033,2,62,12607,13,4,5,1,0,33,20,30
40481668,1,28,50502,12,5,8,2,31,321,22,39
19709878,2,40,48400,10,3,9,2,0,230,26,204
21463615,2,37,13626,10,3,7,2,0,62,21,39
44171679,2,45,48744,9,2,8,1,0,114,108,131
40946255,2,26,04534,10,3,5,2,31,33,20,30
26922681,2,39,07305,12,5,8,1,0,224,54,66
37282187,1,28,04794,11,4,10,3,0,185,21,54
49705997,2,33,21562,10,3,6,3,41,33,49,59
53671550,2,68,04427,13,5,7,1,91,34,24,44
75449043,1,46,22322,11,4,8,5,0,38,40,117
43303021,2,55,52629,12,3,7,3,0,84,168,191
65666575,1,34,17327,12,5,10,2,55,126,21,198
94013267,1,78,05408,10,3,7,16,173,190,96,314
95497686,1,39,36759,12,5,10,1,0,381,44,144
31221498,1,33,05505,9,2,7,1,0,312,33,72
85436003,1,74,34417,10,3,5,2,0,33,20,30
12203886,2,69,54848,10,3,7,5,0,33,22,243
10683518,2,37,46753,17,9,7,1,61,89,121,132
76953800,1,51,28443,15,8,7,1,65,320,138,249
38572691,2,32,58607,10,3,7,2,0,54,29,101
43045926,1,70,12711,10,3,6,2,0,33,62,72
10122453,1,36,21091,9,2,6,1,0,33,29,39
87997424,1,42,61503,11,4,7,1,59,68,59,70
21218576,1,34,62208,11,4,7,3,43,261,43,194
95138079,2,58,12580,10,3,8,3,0,83,85,125
61336498,1,58,10108,11,4,11,1,29,173,21,202
29503248,2,49,27340,15,6,7,1,179,620,45,123
82363375,2,36,05398,11,3,7,1,0,227,27,198
78252065,1,51,04911,11,4,8,6,73,56,46,241
91641704,2,54,50611,13,5,9,2,0,151,29,270
51123811,1,51,22000,12,5,9,2,59,490,65,284
95009912,1,44,13600,11,4,8,1,0,868,144,270
89245985,2,59,57380,11,4,8,2,0,64,50,177
93499627,2,35,44632,11,4,10,1,0,110,24,125
73596775,2,47,61487,13,6,10,1,0,237,38,194
87675830,2,34,10401,12,4,9,2,0,144,27,101
54781339,1,40,25920,11,4,11,1,31,172,51,183
72929649,2,42,08511,13,6,12,1,0,4600,21,130
35796681,2,52,10472,12,5,8,3,133,33,40,156
52796268,2,26,50444,10,3,6,2,0,33,51,61
28344441,2,45,54593,14,7,9,1,0,160,179,266
72842163,2,47,37271,10,3,7,4,0,33,25,255
15154124,1,64,08722,15,6,10,1,115,279,33,216
99795158,1,61,25419,12,4,8,2,0,102,69,196
11520080,2,35,11144,13,4,9,2,0,227,134,199
97415661,2,26,13353,11,4,5,1,109,33,20,30
24364684,2,44,16953,9,2,8,1,0,305,61,142
74087450,1,34,07760,12,5,8,4,0,179,51,136
39769447,2,27,08379,11,4,5,2,49,33,20,30
98260843,2,40,23031,11,4,9,1,0,34,39,118
59040645,2,72,21304,12,5,8,1,0,325,29,219
48655847,2,34,42154,10,3,6,1,0,33,122,132
41055019,1,36,30024,14,5,8,1,0,103,34,57
16186968,2,37,01303,12,3,9,1,0,123,61,139
17500253,2,54,26459,11,4,5,3,55,33,20,30
70551431,2,54,15066,13,5,8,2,107,216,28,190
28178267,1,41,05100,10,3,5,3,0,33,20,30
96762430,2,35,28647,10,3,8,1,0,86,32,148
12554389,1,36,04737,13,5,9,1,109,123,22,199
19326693,1,37,15382,11,4,9,3,0,100,23,193
64077867,1,40,14545,10,3,10,2,0,230,34,227
60835581,2,43,10083,10,3,9,3,0,139,21,204
52361814,2,50,28644,13,3,9,1,0,457,87,322
89779812,2,61,05544,11,4,8,8,109,46,50,119
88756733,2,43,22735,12,4,8,3,0,178,62,146
21280792,1,38,06577,11,3,11,5,61,200,32,198
21186330,1,69,16918,10,3,9,2,0,785,70,271
71663877,2,31,04557,10,3,8,3,0,204,23,47
16871637,1,51,46964,12,4,10,1,0,353,63,197
49825679,1,32,46754,9,2,6,1,0,33,140,150
78581952,2,32,03189,12,5,11,2,0,258,24,136
98741626,2,39,54100,10,3,6,2,25,33,62,72
82094545,2,75,25813,10,3,6,6,67,33,72,82
67986613,2,31,10413,12,5,9,2,0,167,42,65
72949187,2,56,58909,11,3,5,1,71,33,20,30
38216819,2,42,02751,11,4,7,3,0,33,22,145
74910875,2,51,17758,13,5,10,1,0,481,195,345
79160531,2,57,16554,10,3,7,10,0,64,160,210
33927174,2,50,11694,13,5,7,3,0,121,128,256
40617091,1,38,16489,9,2,7,1,0,148,74,213
23909717,1,43,14502,11,4,9,1,35,185,34,273
88066149,2,26,41716,11,4,5,3,97,33,20,30
85297365,2,60,18280,12,5,7,1,0,79,75,177
16153617,2,60,53025,10,3,7,7,0,33,74,266
32588303,1,48,04537,14,7,9,1,0,33,157,209
96203843,2,47,07410,12,5,15,1,61,599,24,282
58297717,1,55,52219,12,4,7,2,0,95,67,208
37565385,2,58,08639,13,5,7,2,0,130,65,188
86560578,1,67,17023,10,3,6,7,83,33,58,68
51645972,1,51,14668,17,7,9,1,0,90,97,257
26204056,1,44,31120,12,5,7,2,0,81,29,56
86623452,1,43,59233,13,4,7,1,67,130,54,75
44529366,1,54,13595,11,4,10,1,109,177,59,278
21370333,2,56,39179,10,3,6,3,41,33,40,50
36288625,2,56,28366,10,3,7,7,0,33,156,250
21911535,2,43,54932,10,3,9,2,31,313,29,234
94881495,2,29,21999,12,5,7,1,67,180,32,45
19216694,2,57,12126,10,3,9,3,0,56,32,303
76046692,1,52,21345,11,3,7,1,115,123,21,53
27339029,2,76,04575,10,3,7,5,55,48,150,375
54823502,2,48,34914,11,4,9,3,0,277,40,198
39786577,1,44,04586,12,5,9,1,0,376,62,243
59885498,1,46,41146,10,3,8,3,35,76,50,184
66526961,2,35,42913,10,3,8,4,0,53,51,193
12874367,2,46,51316,11,4,7,5,0,44,185,200
70333999,1,57,11000,15,7,5,1,83,33,20,30
71616169,2,59,25000,14,3,5,1,0,33,20,30
81760638,2,36,39371,10,3,10,1,0,33,24,53
19342189,2,52,05621,17,9,9,1,0,202,108,342
77573096,2,47,17064,9,2,7,1,0,233,21,35
39955258,1,48,51505,10,3,9,2,77,54,42,140
93703667,2,51,16851,9,2,6,1,0,33,190,200
11518901,2,44,62406,11,4,6,1,0,33,216,226
74597914,1,45,61475,10,3,11,2,0,477,55,263
87394590,1,77,28397,10,3,5,10,0,33,20,30
27810459,2,47,15066,9,2,7,1,0,263,28,220
39539770,1,47,31776,10,3,8,1,0,126,57,247
54200772,2,57,17581,12,5,8,4,0,74,50,187
91912700,2,65,21653,9,2,7,1,0,103,113,184
18147115,2,63,27914,13,4,5,2,0,33,20,30
75274353,1,47,15239,10,3,8,6,0,176,72,215
69417093,1,55,42481,10,3,7,4,0,77,31,132
44643161,2,51,23032,11,3,6,3,0,33,178,188
43132223,1,51,44701,10,3,6,2,0,33,234,244
77016557,2,46,28443,13,6,9,1,0,302,85,130
34013467,1,74,38367,10,3,5,1,0,33,20,30
84010428,1,56,10323,11,3,8,2,0,227,49,227
51163730,1,34,10287,10,3,12,8,0,214,42,131
78974844,2,42,37904,9,2,6,1,0,189,69,79
17605856,1,47,16561,9,2,7,1,0,58,32,166
18923316,2,43,03963,11,3,8,2,0,187,40,199
49990276,1,48,25271,9,2,6,1,0,33,38,48
22135357,1,36,46576,9,2,9,1,0,237,45,157
28680150,2,42,28571,10,3,6,6,67,33,195,205
57619027,2,52,14948,9,2,7,1,0,223,135,192
81354213,2,20,58462,9,2,5,1,0,33,20,30
48815885,2,56,41584,16,7,13,1,0,106,140,221
40482958,2,79,61206,13,5,5,2,107,33,20,30
40061833,1,41,14584,11,4,6,2,37,33,261,271
98836447,1,47,53042,10,3,8,5,0,43,165,291
60713694,1,66,61206,10,3,7,5,0,117,33,85
41896184,2,74,38362,10,3,6,7,0,33,67,77
54476450,2,33,14557,11,4,8,3,0,219,40,126
10524874,2,43,44709,11,3,7,2,0,220,33,195
86490806,2,83,27025,11,3,5,1,0,33,20,30
63556607,2,52,44632,11,4,6,3,0,33,181,191
30487969,2,51,39367,10,3,8,9,101,161,112,291
73392297,1,39,16275,12,5,7,1,125,63,27,147
77394784,2,47,54001,12,5,6,1,71,33,37,47
59839978,1,54,01175,10,3,9,5,0,35,35,271
83610230,1,32,46224,9,2,8,1,0,472,92,107
35460805,1,29,31056,10,3,7,1,0,98,21,89
86958842,2,49,06336,12,3,8,2,0,281,26,109
49774908,1,62,11179,9,2,6,1,0,66,41,51
15109326,1,49,04575,13,6,9,1,49,355,34,165
42873801,1,57,13591,20,10,13,1,0,362,45,123
47996219,2,51,39371,13,5,8,2,133,451,29,293
98911082,1,56,47209,10,3,6,1,23,33,202,212
68437835,1,50,21449,10,3,6,1,0,33,24,34
17034142,2,58,53263,12,5,7,4,0,81,121,179
51218449,2,58,01414,11,4,8,7,0,157,80,253
63072233,1,55,14559,12,4,9,6,0,246,97,215
50177939,1,78,10835,10,3,5,2,0,33,20,30
70675754,1,62,46221,12,5,8,1,0,423,75,123
36858659,2,43,50948,10,3,9,9,0,243,39,240
60949342,2,40,02073,10,3,6,6,0,33,110,120
53429883,2,46,25538,10,3,7,3,0,347,67,189
42799209,2,54,41535,15,7,9,1,73,145,159,293
25305393,2,49,38817,12,5,6,2,0,33,261,271
78432050,2,42,42274,10,3,10,1,43,131,26,236
89432002,1,25,04564,9,2,6,1,0,33,28,38
52367545,1,21,38621,9,2,6,1,0,33,35,45
10311521,1,47,12122,15,8,8,1,0,408,108,207
58297062,1,55,63595,13,3,8,4,0,129,21,232
89566332,2,26,10895,12,5,7,2,0,172,23,79
85100544,2,34,10845,13,6,7,1,59,207,108,119
24504208,2,69,51245,10,3,7,6,0,40,131,161
97495131,2,42,52696,12,5,9,1,0,252,28,120
85697953,1,61,44507,10,3,9,1,0,36,24,168
23209744,1,67,11450,10,3,6,4,0,33,98,108
17244137,2,33,07619,9,2,8,1,0,136,43,141
65088166,2,45,37589,14,6,8,1,0,180,79,289
58731436,1,68,41935,15,5,5,1,0,33,20,30
73409468,2,44,57743,11,4,8,3,61,47,80,199
61890492,2,36,07760,11,4,8,4,0,78,40,137
51643864,2,34,21390,14,6,10,1,0,156,57,170
24884446,1,22,04055,9,2,5,1,0,33,20,30
12272608,2,37,27387,14,6,8,1,0,298,60,154
62817534,2,54,21995,11,4,8,5,0,56,70,270
66185114,2,38,02859,12,3,10,2,0,202,78,188
67888989,2,32,04520,9,2,6,1,0,33,57,67
92536698,2,42,21589,9,2,6,1,0,33,139,149
90082176,1,49,57219,11,4,11,1,0,135,30,229
53470856,1,53,02480,11,4,7,3,0,87,65,205
60915720,1,29,06512,16,7,9,1,0,209,81,130
41367689,2,53,62437,18,10,6,1,0,33,109,119
99044672,1,56,05648,11,3,7,3,0,74,117,145
91249070,1,40,59662,11,4,9,1,67,124,31,198
86079530,2,62,59425,10,3,5,5,55,33,20,30
24475165,2,70,51373,15,6,8,1,49,121,159,262
14857276,2,58,24391,16,7,9,1,0,231,122,180
28213118,1,51,50853,12,5,8,5,73,33,84,141
45918053,2,64,05100,11,4,7,3,175,88,81,273
55734133,2,73,59121,11,4,10,1,0,157,59,340
83576243,2,48,12238,11,4,11,6,115,257,33,269
72153163,2,30,05259,12,5,5,1,0,33,20,30
23504718,1,63,52733,10,3,11,1,0,167,34,88
58908661,1,34,54991,10,3,7,4,0,174,134,150
16292335,2,41,10923,10,3,9,6,0,99,26,169
45645692,2,61,12452,12,5,8,2,0,110,75,200
47657401,2,34,26434,10,3,7,5,59,104,40,115
80554751,1,47,63140,14,5,10,2,43,510,21,320
68369264,2,59,55918,11,4,6,1,73,33,27,37
69644919,1,64,42620,10,3,11,3,35,261,21,221
36941007,1,43,50818,12,4,8,2,0,137,25,182
46048802,2,24,12758,9,2,6,1,0,111,23,33
37907986,2,31,55927,10,3,6,1,0,33,30,40
79017068,1,52,15352,11,4,8,2,0,110,31,184
19920628,2,62,05076,12,5,7,1,0,209,158,284
55323137,2,56,13479,11,4,9,2,0,750,39,125
65016311,2,36,02852,11,4,8,1,47,79,29,84
11409407,2,30,54593,11,4,8,1,37,283,47,134
83300534,2,44,34019,11,4,5,2,0,33,20,30
38317177,1,58,08064,15,7,8,1,0,111,105,198
75054819,2,37,34542,11,4,11,2,0,61,31,122
70720159,1,64,06258,15,5,8,1,31,144,27,78
90558604,1,30,34692,9,2,7,1,0,327,43,83
40483055,2,71,39825,12,4,7,4,71,33,60,131
23747014,1,29,63085,10,3,8,1,0,137,68,95
14870993,1,64,37220,11,3,5,4,0,33,20,30
33447843,2,37,48815,11,4,6,1,59,33,77,87
40718357,2,32,17108,10,3,6,2,0,33,21,31
65606102,2,63,32418,12,3,5,1,0,33,20,30
64272534,2,45,10386,12,5,9,1,0,77,24,79
92288399,2,44,15066,10,3,8,9,0,171,77,199
17961133,1,49,47567,11,4,8,2,0,752,60,382
73912759,2,48,04563,14,4,9,3,0,207,30,276
16218177,2,63,51499,14,5,10,2,175,336,70,275
46038127,2,57,10375,11,4,12,2,0,166,21,204
84884387,1,51,21389,13,6,9,6,103,234,24,131
67827447,2,52,51527,12,5,9,2,0,411,24,121
35141596,1,52,54076,11,3,11,2,0,99,28,260
68834653,1,38,21574,10,3,10,3,41,216,34,168
23075265,1,64,10494,12,5,8,3,0,96,54,201
92192960,2,51,15476,10,3,8,1,0,206,85,181
77037755,2,58,15827,11,4,7,2,0,85,92,132
74126473,1,53,27173,13,5,9,1,0,1628,52,107
75303424,2,40,07301,16,6,8,1,85,436,21,125
15732161,1,25,42637,10,3,6,3,85,33,22,32
89818892,1,72,07332,10,3,7,4,0,277,40,112
87365822,2,58,07401,11,4,7,1,0,302,82,316
71903146,1,48,01405,10,3,8,2,0,156,30,211
35542648,2,52,48031,10,3,11,4,47,172,31,212
69530574,2,52,04977,17,7,9,1,0,68,156,322
81084891,2,41,16470,10,3,6,11,119,33,73,83
11528744,2,73,03421,11,3,6,1,41,33,49,59
45882657,1,41,61475,13,5,13,1,0,440,65,265
63727593,2,24,12622,10,3,5,6,67,33,20,30
99458898,2,62,06181,12,5,10,5,0,318,70,425
74090973,2,39,47549,11,4,10,2,0,101,21,121
37637531,2,52,31501,12,5,7,2,0,214,21,49
88925388,2,51,42073,12,4,9,3,0,510,23,269
40277070,2,61,53274,14,4,6,1,0,33,132,142
88493683,2,51,57752,10,3,13,7,77,72,44,313
23384252,1,47,57801,9,2,5,1,0,33,20,30
78160492,2,68,04173,10,3,6,2,0,33,34,44
57855076,2,55,57385,11,4,10,2,59,70,25,131
40775060,2,32,17912,12,4,8,2,0,404,37,72
51045473,2,54,58846,10,3,5,2,29,33,20,30
96585150,2,46,08629,12,5,11,1,127,89,44,263
34985806,1,54,05314,11,3,9,7,0,78,21,292
61566831,2,72,30024,11,4,8,3,0,42,42,272
82836783,2,38,63357,10,3,9,6,0,199,27,197
28943289,1,51,11144,11,4,5,5,0,33,20,30
63201826,2,82,59302,10,3,5,14,0,33,20,30
74966181,1,26,26316,10,3,6,2,25,33,25,35
97398440,2,41,04534,10,3,5,1,23,33,20,30
44442639,2,59,55342,12,3,5,1,67,33,20,30
37820430,1,58,14545,10,3,7,4,0,394,59,126
96318718,1,48,32583,11,3,8,1,121,66,24,126
46470881,1,56,16525,11,4,9,3,109,41,78,148
13321000,1,64,41244,16,8,10,1,0,101,62,278
26847016,1,28,27833,10,3,8,8,91,46,34,77
78253990,2,38,06775,10,3,8,3,41,55,41,155
14207793,1,45,03358,10,3,11,6,0,193,22,225
68068768,2,92,58249,10,3,5,13,0,33,20,30
10599960,1,33,14104,13,6,7,3,65,33,107,122
13806010,1,29,05510,10,3,8,1,0,211,22,56
59043736,2,48,14910,9,2,9,1,0,77,22,242
54032463,1,30,06785,9,2,7,1,0,58,53,86
45270032,2,37,21562,10,3,5,2,0,33,20,30
61626878,1,82,46221,11,3,5,1,47,33,20,30
47591741,2,78,18567,9,2,7,1,0,78,183,310
22914597,1,54,17006,11,4,8,5,0,802,93,218
87881603,1,55,22349,10,3,5,1,31,33,20,30
41839691,2,57,50862,13,6,8,1,0,347,32,126
26211324,2,62,21525,13,6,10,1,61,124,23,132
59145050,2,79,22558,10,3,5,9,101,33,20,30
76987828,2,71,36334,11,3,8,1,0,136,105,182
76792759,2,48,14585,11,4,8,3,179,80,85,205
70131594,1,47,01714,11,4,9,3,0,154,44,205
55204240,1,36,04370,11,4,7,1,97,74,158,193
40101152,1,36,31177,14,5,8,1,25,674,23,149
66568037,2,34,13561,10,3,9,2,0,258,38,183
37507103,1,43,53255,10,3,8,2,0,313,43,218
86891527,1,45,36982,10,3,8,3,0,135,24,283
60414016,2,73,32403,10,3,5,2,25,33,20,30
12456262,2,47,35382,12,4,10,2,131,172,28,185
27577794,1,49,22809,10,3,7,1,29,120,29,121
34791707,2,42,10594,12,4,9,2,0,132,25,131
74310826,1,67,51473,9,2,8,1,0,68,28,80
68182260,2,49,16537,9,2,9,1,0,229,28,183
65504967,2,74,22371,11,4,7,2,0,147,26,109
79684809,2,41,01620,12,4,9,1,0,181,63,134
57691812,1,47,08379,13,5,6,1,0,33,50,60
25085263,2,62,16252,11,4,10,1,71,165,24,245
68116867,2,35,57380,9,2,6,1,0,33,54,64
93500843,1,37,53054,11,4,7,2,0,63,33,202
79572054,2,30,34804,12,5,7,1,73,111,59,90
89792267,2,63,27931,10,3,8,4,0,81,62,155
14530138,2,42,05007,11,4,9,3,49,114,39,204
86280802,1,45,41570,14,6,6,3,0,68,116,126
73524408,2,47,11456,10,3,6,10,0,33,31,41
63026834,2,52,15359,11,3,9,3,0,229,156,283
60004935,1,34,37676,9,2,11,1,0,271,46,100
37397746,2,47,07947,11,3,8,1,0,527,42,301
53964305,2,55,10510,9,2,7,1,0,33,135,193
93407302,1,37,48113,10,3,10,3,41,361,28,185
44025902,1,55,15354,10,3,10,10,0,330,63,211
51425226,1,44,13272,9,2,8,1,0,45,60,80
53562873,2,32,06320,10,3,7,3,0,54,25,48
96927670,2,49,50554,11,3,9,1,0,183,47,169
27233082,2,70,03349,11,3,7,4,0,47,114,243
52619883,1,41,06211,11,4,7,1,0,335,235,271
58089194,1,57,14580,11,4,7,3,0,71,90,130
34131647,1,29,07305,9,2,6,1,0,33,43,53
53865937,2,46,28727,10,3,9,2,0,150,72,253
66271325,2,72,30043,15,4,6,1,85,33,34,44
33348394,2,39,11923,10,3,8,6,0,342,44,141
99322501,1,23,03964,9,2,5,1,0,33,20,30
23227961,2,62,47330,12,5,9,4,0,87,84,322
96199745,1,58,50948,10,3,5,3,0,33,20,30
54646667,1,64,16825,10,3,5,6,73,33,20,30
46071038,1,56,24376,11,4,8,2,0,175,106,210
88954505,1,49,42150,12,4,10,4,0,425,60,188
37155979,1,46,14006,10,3,6,18,0,33,280,290
88199543,2,30,05031,10,3,7,4,47,70,50,96
61377875,2,61,02814,13,5,10,2,0,129,42,294
20215298,2,33,11704,9,2,6,1,0,33,59,69
67267015,2,41,21632,10,3,9,3,0,53,84,206
64004556,1,67,44953,11,3,6,1,71,33,83,93
21339015,1,57,50838,10,3,6,6,67,33,139,149
35794145,2,62,46706,9,2,6,1,0,33,204,214
40832602,1,45,42985,13,5,9,2,0,167,30,128
30980979,2,55,15431,12,3,6,9,0,33,201,211
41429377,2,75,48083,12,4,5,1,0,33,20,30
95065222,1,33,13494,11,4,11,3,0,228,41,105
97009468,1,33,10472,11,4,7,1,29,131,41,59
25667970,1,83,03335,10,3,5,3,0,33,20,30
31505352,2,46,12234,11,4,16,4,0,4065,41,216
78200338,2,24,06775,10,3,5,3,0,33,20,30
91951677,2,52,31982,12,4,5,7,0,33,20,30
87566712,2,44,07237,11,4,8,4,113,104,31,184
79230796,2,42,61240,12,5,8,2,0,197,29,202
94493566,1,33,51494,10,3,7,3,0,93,91,127
80441086,1,43,04799,13,5,7,1,0,98,159,190
40164170,2,50,15358,15,8,7,2,0,33,58,68
57258327,2,28,04541,9,2,7,1,0,40,24,48
51785965,2,62,17910,10,3,8,6,119,166,175,364
53639624,2,61,52547,13,4,6,1,0,33,70,80
14972912,1,56,10018,11,4,8,1,0,516,22,169
20592693,1,49,14437,10,3,7,4,0,43,42,190
48805305,2,42,31770,10,3,8,4,0,189,59,177
66384648,1,56,32506,13,5,9,1,0,98,96,215
59467213,2,57,17871,11,4,7,4,0,266,58,101
21274452,2,27,52634,9,2,6,1,0,33,33,43
80320250,2,47,18261,11,4,8,6,0,220,35,222
18004860,2,47,22736,20,13,8,1,0,288,71,131
77023776,1,23,57967,9,2,5,1,0,33,20,30
32690052,2,38,21633,13,5,7,2,0,228,78,97
95723320,2,51,28760,10,3,9,4,0,263,48,192
26611514,2,78,12503,13,4,6,1,0,33,27,37
19815068,1,58,13305,11,4,9,1,0,94,42,233
98694448,2,56,38146,11,4,10,1,0,349,101,292
89442505,2,49,30043,14,4,5,2,0,33,20,30
20298391,2,38,50622,9,2,7,1,0,60,33,82
78718734,1,39,34209,15,6,11,1,0,113,24,212
55287974,2,55,27303,10,3,5,1,0,33,20,30
12130717,2,36,52681,13,5,11,1,31,269,67,142
31613228,2,46,05355,11,4,7,1,109,165,114,246
32194878,2,65,58215,13,3,6,1,151,33,53,63
32040419,2,32,04069,12,4,9,2,0,415,44,77
38889527,1,52,62380,13,5,8,1,0,244,57,159
79229022,1,39,03130,12,5,7,3,0,157,60,205
36315309,2,66,37543,13,5,8,6,0,33,68,201
98378084,2,43,15470,11,4,8,2,73,158,148,240
48258169,2,44,27667,11,4,9,2,0,55,31,120
80809894,2,45,25539,16,8,10,1,0,227,27,199
19488836,2,58,27669,11,4,10,2,0,257,22,43
86920612,1,54,04534,16,9,10,1,53,33,44,255
44313186,2,51,10948,10,3,5,2,0,33,20,30
13028756,2,56,01384,12,5,8,6,179,156,35,330
95255311,2,43,10521,13,6,11,2,0,257,50,194
31446406,2,58,01220,13,5,10,3,0,48,29,293
79752721,2,71,53019,10,3,5,6,73,33,20,30
57900328,2,60,27196,10,3,13,3,37,61,28,381
43900126,2,44,46023,10,3,8,3,0,160,41,210
22608203,2,44,04558,11,4,8,2,0,77,195,206
13230389,1,40,16252,10,3,12,1,23,233,23,253
94616642,2,45,11028,15,6,10,1,0,257,31,282
41967585,2,30,04055,9,2,5,1,0,33,20,30
15788207,1,76,05734,10,3,6,22,0,33,40,50
81406203,1,31,05288,10,3,7,4,0,371,48,81
50120299,2,35,14322,11,3,10,1,37,89,25,148
57503668,2,53,15288,12,5,9,1,0,174,67,301
84511088,1,58,18529,16,7,11,1,0,152,23,292
38442128,2,80,57751,11,3,5,1,67,33,20,30
53108286,2,65,15521,9,2,6,1,0,33,74,84
41202366,1,56,10413,11,4,8,2,31,125,32,132
60535748,1,28,04540,9,2,7,1,0,138,40,70
93863492,2,28,10894,10,3,5,3,67,33,20,30
20519263,2,39,17869,11,4,8,1,0,410,62,206
51234692,1,46,16822,10,3,7,7,0,115,21,236
49477738,2,62,57996,10,3,7,4,0,49,32,262
87738909,1,44,14117,11,4,8,5,79,52,27,154
15560333,2,68,50827,11,3,10,3,0,107,40,92
21482561,2,41,03129,9,2,8,1,0,164,47,147
34027890,2,47,04371,11,4,9,4,61,181,157,274
19654347,1,73,12927,10,3,6,1,23,33,211,221
96670551,1,48,18550,10,3,7,2,29,33,101,122
82186013,1,35,61062,9,2,6,1,0,33,45,55
54355150,1,46,59676,9,2,10,1,0,54,22,88
42350993,2,44,05505,17,7,8,1,0,165,161,206
57347235,2,52,17570,12,4,7,2,71,73,54,105
69871004,2,71,31703,11,3,5,7,0,33,20,30
35438422,2,29,17336,11,4,7,3,73,75,68,79
82309689,2,49,05602,12,5,9,1,29,121,55,83
18722051,1,73,54593,10,3,5,12,0,33,20,30
69480825,2,42,04534,13,6,9,2,0,319,51,213
89347847,1,72,07544,10,3,6,7,0,33,87,97
53083877,2,36,13951,13,5,8,1,0,190,115,137
90434625,2,34,06686,12,4,9,4,71,190,23,103
98757125,2,49,10110,15,7,9,2,73,612,76,112
61346790,1,32,31154,11,4,6,2,65,33,64,74
93014534,2,33,10447,13,5,7,1,61,118,26,70
